variable,coef,model
447,0.007007838803056178,Ridge
45,-0.028820757877256107,Ridge
453,0.24861679552839833,Ridge
46,-0.01901079344037446,Ridge
47,-0.03315895061035153,Ridge
48,0.023631439501977127,Ridge
49,-0.1193559748457252,Ridge
495,-0.11647040376799078,Ridge
50,-0.020476998667969298,Ridge
51,-0.08130788848571167,Ridge
514,-0.18499641457896662,Ridge
52,-0.047702328394431046,Ridge
53,0.07082428721124016,Ridge
531,0.01113869567235981,Ridge
54,0.24165938472014686,Ridge
55,-0.013176253661867449,Ridge
56,-0.05362757426797958,Ridge
57,0.0013981457501759916,Ridge
58,0.07966671077228667,Ridge
59,-0.27978081373008973,Ridge
60,0.0845703016691989,Ridge
61,-0.25040234916930765,Ridge
62,-0.027286081341228625,Ridge
63,0.050005004814704074,Ridge
637,0.06656435939686128,Ridge
64,0.08049163046826867,Ridge
65,0.011136995926643058,Ridge
652,0.0196370264497613,Ridge
66,-0.11887251458130489,Ridge
67,-0.021303257664167612,Ridge
68,0.06601160371331265,Ridge
69,0.17259740158863432,Ridge
70,-0.03296835669930398,Ridge
71,-0.0394980954188463,Ridge
72,-0.017795248117718394,Ridge
73,-0.038960572150179215,Ridge
74,-0.05946093115737982,Ridge
75,-0.024786361717888516,Ridge
76,0.09477089691561925,Ridge
77,0.21569280269679866,Ridge
78,0.12825722067536796,Ridge
79,0.06680832580780174,Ridge
80,0.1467498805473272,Ridge
81,0.058462359216468765,Ridge
82,-0.2688675644819321,Ridge
86,0.1484898090030175,Ridge
87,-0.014860890900801458,Ridge
88,0.10889646685785033,Ridge
89,0.10076653304074089,Ridge
90,-0.11351860342748284,Ridge
91,0.09613171644731937,Ridge
92,-0.057258693654177774,Ridge
93,-0.05850628944737725,Ridge
94,0.006089421927161563,Ridge
95,-0.10440575212256098,Ridge
96,-0.04407812416049264,Ridge
97,0.041331609486948924,Ridge
98,0.005628199317473129,Ridge
99,-0.02022479078164618,Ridge
ac,-0.25024151932827654,Ridge
access,-0.007088842390198722,Ridge
acqua,0.006347695217097746,Ridge
aeg,0.040502684591259816,Ridge
aesop,0.005986366891346698,Ridge
aga,0.02293932035380451,Ridge
ages,0.012757118059094288,Ridge
aid,0.019346165591618773,Ridge
air,-0.046520333302907425,Ridge
airbnb,-0.012527927617542983,Ridge
airplay,-0.09168890519647288,Ridge
alarm,0.026744474439759205,Ridge
alberto,-0.013478571864139489,Ridge
alchemist,0.06693718699523343,Ridge
alexa,-0.00799259496661069,Ridge
allowed,0.016344598526234808,Ridge
aloe,0.029317881848420282,Ridge
amazon,-0.021066264150056576,Ridge
american,0.06129507674101426,Ridge
amica,0.17339260529967865,Ridge
anker,0.05099046274180579,Ridge
anyday,0.09486884020057731,Ridge
apothecary,-1.803105554628821e-05,Ridge
apple,-0.05615293011893223,Ridge
area,0.1561274432144028,Ridge
aromacure,-0.059726382716020134,Ridge
aromatherapy,-0.06400540790094128,Ridge
asop,-0.026813320744399925,Ridge
assisted,-0.04538444622827448,Ridge
associates,-0.06400540790094128,Ridge
assorted,-0.11594951771183902,Ridge
audio,0.29261499207195557,Ridge
aussie,0.07122011905588208,Ridge
aux,-0.022491947166019124,Ridge
availability,-0.0660430322884405,Ridge
available,-0.02700048218570983,Ridge
aveda,-0.05961923035098962,Ridge
aveeno,-0.19891864754178398,Ridge
baby,0.11053439091925536,Ridge
babysitter,-0.0183867102478343,Ridge
backyard,-0.0173772078635836,Ridge
badedas,-0.1733392737916821,Ridge
baking,-0.007185644799661939,Ridge
balcony,-0.0008084455903007592,Ridge
balsam,0.025532978491474723,Ridge
bang,-0.17607912474170212,Ridge
bar,0.03046671723682195,Ridge
barbecue,-0.03358119148798581,Ridge
basic,-0.06579403921992573,Ridge
basics,0.12473175109835392,Ridge
bath,-0.0903747691632776,Ridge
bathroom,0.04452453989172885,Ridge
bathtub,0.04136694386318818,Ridge
baylis,-0.12334287140451922,Ridge
bbq,0.03747214293101118,Ridge
beach,0.28288985653365417,Ridge
beachfront,0.12850237186270644,Ridge
beats,0.009545710618989053,Ridge
beauty,-0.024086113470525146,Ridge
bed,0.0015958374683894964,Ridge
bedroom,0.032877493215017296,Ridge
bee,0.13060061352938745,Ridge
beko,-0.06698468071087958,Ridge
belle,-0.08726555957985867,Ridge
belling,-0.2652549077405274,Ridge
bertazzoni,-0.11395314118884652,Ridge
best,0.17574395578794696,Ridge
bidet,0.02697709499279437,Ridge
bikes,-0.0348634116740659,Ridge
bio,0.018379575949528142,Ridge
bioaromatique,0.018379575949528142,Ridge
bioderma,0.05736828726816924,Ridge
blankets,-0.0657102322101923,Ridge
blue,-0.020322901879418435,Ridge
bluetooth,0.01803572446672986,Ridge
board,0.0001208898439845585,Ridge
boat,0.03481863733518226,Ridge
body,0.0846658321794007,Ridge
bodyshop,0.11371504705751621,Ridge
books,-0.029034979694175535,Ridge
boom,-0.1251913530647059,Ridge
booster,0.03714483720029154,Ridge
boots,-0.03058786771439251,Ridge
bosch,0.021528326318009938,Ridge
bosche,0.1475074643035434,Ridge
bose,-0.14387426728609776,Ridge
bosh,0.06418819893471037,Ridge
botanical,-0.09779975869154475,Ridge
botanique,-0.10150447897738143,Ridge
bottle,-0.08313560480023592,Ridge
boutique,-0.16296515915910345,Ridge
bowers,-0.17703021773878042,Ridge
box,0.08331785728560985,Ridge
bramley,-0.03135013883656053,Ridge
brand,-0.06815688940299697,Ridge
branded,-0.06713258684488226,Ridge
brands,-0.08691014554298161,Ridge
braun,0.02235262046734434,Ridge
bread,-0.001096857051569099,Ridge
breakfast,-0.03852645897588207,Ridge
britainnia,0.014830323021280251,Ridge
britannia,-0.12656727091553274,Ridge
brittania,0.053577718185661566,Ridge
bronners,-0.37203823306910166,Ridge
brown,-0.06337687590645047,Ridge
building,-0.030509920273859712,Ridge
built,-0.08099704419670672,Ridge
bulbs,0.09482340541456045,Ridge
burner,-0.0010352354752017215,Ridge
bush,0.16488429013306638,Ridge
buy,-0.15859710990784517,Ridge
bvlgari,0.03789475676477132,Ridge
byron,0.11987113604238689,Ridge
cable,-0.0125205550414089,Ridge
cambridge,-0.11643589798171529,Ridge
cameras,0.021946434320992234,Ridge
candy,0.07612183066589803,Ridge
carbon,0.0007126014474269521,Ridge
caroline,0.11135261441905117,Ridge
carport,-0.06640741794854907,Ridge
cd,0.10692323541586812,Ridge
ceiling,0.013493456774805387,Ridge
central,0.3061188412658746,Ridge
ceramic,-0.2646615929747162,Ridge
chair,-0.0271405821160389,Ridge
changes,0.05394570560407136,Ridge
changing,-0.23893231242860383,Ridge
charger,0.023123719888723512,Ridge
check,-0.009589796284144473,Ridge
checkout,-0.022429220529381334,Ridge
children,-0.01978873201907697,Ridge
choice,0.0837481161001048,Ridge
choose,0.1642486771028629,Ridge
chromecast,0.01863565524771129,Ridge
cien,0.14371312112566495,Ridge
citrus,0.059065754487298575,Ridge
clamp,-0.10958952686133437,Ridge
classic,-0.20565117207434264,Ridge
cleaning,-0.01097493990813818,Ridge
closet,-0.13905958877064378,Ridge
clothing,0.0627716741923221,Ridge
coconut,-0.10044806286961537,Ridge
coffee,-0.023081391937146388,Ridge
cole,0.06685193339075086,Ridge
collection,-0.20863289654688005,Ridge
com,0.018379575949528142,Ridge
combi,-0.018990889977275726,Ridge
combination,-0.14781351026170972,Ridge
comforts,0.27034450581774977,Ridge
compactor,0.012437223955489102,Ridge
company,-0.06335291659685881,Ridge
compartment,0.05454229999962035,Ridge
conditioner,-0.0162053307896421,Ridge
conditioning,0.04725055041079097,Ridge
connection,-0.0032827983486957164,Ridge
console,-0.02355731380253207,Ridge
convertible,-0.042655603328833946,Ridge
cooker,-0.10305005295593027,Ridge
cooking,-0.013921718143933384,Ridge
corner,-0.023410242540512948,Ridge
counter,0.05070114775693952,Ridge
cover,-0.02222033903507954,Ridge
covers,-0.013873607119191363,Ridge
cowshed,0.050812559121142076,Ridge
crib,-0.031806799730985214,Ridge
cruelty,0.007777760842382157,Ridge
daewoo,-0.20321498055521897,Ridge
darkening,0.007489588738093327,Ridge
dedicated,0.08741610843958253,Ridge
deluxe,-0.04449094686260565,Ridge
denon,-0.11022496049274895,Ridge
designer,0.04997412852755047,Ridge
di,0.006347695217097746,Ridge
dietrich,0.06652802477829307,Ridge
different,0.014382374256370805,Ridge
differet,0.16318573880704632,Ridge
digital,0.000876943763826542,Ridge
dining,-0.15064657227349898,Ridge
dinnerware,0.00924624767468722,Ridge
dishes,0.06533596519575219,Ridge
dishwasher,-0.027624754765293816,Ridge
dispenser,0.06422597276596478,Ridge
door,0.014406022520143228,Ridge
dot,0.23321769788596278,Ridge
double,-0.15453603747911906,Ridge
dove,0.02780072629831145,Ridge
dr,-0.17174767619936407,Ridge
dresser,-0.05090376939737265,Ridge
driveway,-0.04336697397146963,Ridge
dropoff,-0.01814552878389053,Ridge
drug,-0.031233600705303868,Ridge
dryer,-0.02447332592389414,Ridge
drying,-0.04735283969552734,Ridge
ductless,0.11593813745739469,Ridge
dvd,-0.01842222652934441,Ridge
ears,-0.017537802903252867,Ridge
earth,0.11300884681989816,Ridge
echo,-0.0896626399342356,Ridge
eco,0.08065733041896414,Ridge
ecological,-0.3272800617875984,Ridge
eden,-0.03553588871757639,Ridge
edifier,-0.1071974212587011,Ridge
electric,0.08295870907174234,Ridge
electrolux,-0.08553164739756218,Ridge
elemis,0.27360093170590444,Ridge
elevator,-0.039522254098288793,Ridge
elseve,-0.12789156960375905,Ridge
elvive,-0.10467318100172282,Ridge
emme,0.04844158368264288,Ridge
en,0.13975470536258996,Ridge
end,-0.09155025948974306,Ridge
english,-0.01803089019682621,Ridge
entrance,-0.018023791265585086,Ridge
essences,0.21903159008232678,Ridge
essentials,-0.28217473163424434,Ridge
ethernet,-0.0032827983486957164,Ridge
ev,0.023123719888723512,Ridge
expensive,0.15458925611603444,Ridge
extinguisher,0.0014068285600691928,Ridge
extra,0.07940304416482345,Ridge
faith,0.056494435804282594,Ridge
falcon,0.24296372219189835,Ridge
family,-0.13665093005096426,Ridge
fan,0.046023212747207616,Ridge
fancy,0.06073291289165698,Ridge
fans,-0.11577193557591518,Ridge
farm,-0.012527927617542983,Ridge
fast,0.03623064482223785,Ridge
fenced,-0.06483754768825976,Ridge
fi,0.06071699712506089,Ridge
fiils,-0.5342116537837611,Ridge
fine,0.02920187468527542,Ridge
fireplace,0.11831687020473983,Ridge
fischer,-0.19754653462666033,Ridge
fisher,0.04829999358420101,Ridge
fitted,0.16318573880704632,Ridge
folding,-0.042655603328833946,Ridge
forever,0.06565775038035308,Ridge
fragrance,0.023137136728450913,Ridge
free,0.047818388941613076,Ridge
freezer,0.05851728460100614,Ridge
french,-0.10900588350782503,Ridge
frezee,-0.07621600310142983,Ridge
fridge,0.033874889580534424,Ridge
fridgemaster,0.13232469078879977,Ridge
fridges,-0.1700480677366259,Ridge
frieda,-0.04146828684745575,Ridge
friendly,-0.11021813776201149,Ridge
fryer,-0.09377088371373195,Ridge
furniture,-0.15073697189397425,Ridge
gaggenau,-0.10010263145147504,Ridge
game,-0.02355731380253207,Ridge
games,0.0001208898439845585,Ridge
garage,-0.016874880792196123,Ridge
garden,0.026193896320546202,Ridge
gardens,-0.007644737752592216,Ridge
garnier,0.35548728568445537,Ridge
gas,0.04693487668248284,Ridge
gates,-0.06106415550303224,Ridge
gel,0.05744205189188577,Ridge
general,-0.0046598596934149614,Ridge
generic,-0.05296486192815348,Ridge
geneva,0.09537254290886017,Ridge
geranium,0.1719036422211677,Ridge
german,0.032962113238505925,Ridge
gilchrist,-0.11063215513452557,Ridge
ginger,-0.012527927617542983,Ridge
glass,-0.40355641287985655,Ridge
glasses,-0.06351234806878235,Ridge
gluten,-0.012527927617542983,Ridge
good,-0.18116788733245806,Ridge
google,0.10569976206905962,Ridge
gorenje,0.014979689465695003,Ridge
grapefruit,0.09990697445282654,Ridge
greets,0.00145376724281476,Ridge
grill,-0.04320565067067267,Ridge
grown,0.06693718699523343,Ridge
guards,-0.1492052588877756,Ridge
guest,-0.06408282897531242,Ridge
guests,-0.1427827065306265,Ridge
gym,0.009358797862065985,Ridge
hair,0.05943099923192759,Ridge
hand,0.17871845277799145,Ridge
handmade,-0.005100842295803092,Ridge
hangers,-0.033851421771530485,Ridge
happy,0.13060061352938745,Ridge
harding,0.09470641171080998,Ridge
harman,-0.16977255462689703,Ridge
harmon,-0.19257756284321065,Ridge
harris,0.02445647572300053,Ridge
hbo,0.053553330777195346,Ridge
hdtv,0.09310050471717743,Ridge
head,0.020180735271383466,Ridge
heated,0.049520468685260374,Ridge
heater,-0.1406923146169496,Ridge
heating,-0.30582382708411265,Ridge
hemme,-0.1500467269781681,Ridge
henry,0.11135261441905117,Ridge
herbal,-0.1647106572733931,Ridge
hi,0.06071699712506089,Ridge
hide,-0.2262187391167014,Ridge
high,-0.006405390502227698,Ridge
himalayan,0.01799921915098826,Ridge
hisense,-0.017735120078272312,Ridge
hob,-0.06120693636293009,Ridge
hobbs,-0.008155862172656871,Ridge
hobs,-0.006474473899829845,Ridge
home,-0.01632757687392372,Ridge
homepod,-0.2198908051609037,Ridge
homepods,0.14147946062128636,Ridge
hoover,0.09779947794966405,Ridge
host,0.00145376724281476,Ridge
hot,0.03589022759409124,Ridge
hotel,0.050346768255192034,Ridge
hotels,-0.012527927617542983,Ridge
hotpoint,-0.0147285308508884,Ridge
hours,0.1075085728416219,Ridge
house,-0.0004482505711547573,Ridge
howdens,-0.07971387356696505,Ridge
ice,0.03357386026899577,Ridge
icebox,-0.014194787211158,Ridge
iceking,0.010177507402812128,Ridge
ikea,0.003813704811795061,Ridge
ilve,0.19189956642759776,Ridge
impereal,0.027236629901871815,Ridge
imperial,-0.07239575920562234,Ridge
including,0.07174251800166145,Ridge
indecit,0.10604006378346696,Ridge
indenti,0.0435943697744929,Ridge
indesit,0.045147005471778495,Ridge
indoor,-0.15433067332245992,Ridge
induction,0.011898251259798185,Ridge
integrated,-0.17338421227223222,Ridge
iron,-0.003991677523184489,Ridge
italy,0.10190798965490366,Ridge
jardin,0.018379575949528142,Ridge
jasann,0.07900497179846293,Ridge
jason,0.03493624141373712,Ridge
jbl,-0.07436659837379744,Ridge
john,-0.08045537747095807,Ridge
johnson,0.27303344931008694,Ridge
jour,-0.08726555957985867,Ridge
just,0.03740775905552308,Ridge
jvc,-0.18984923412152388,Ridge
kardon,-0.16857000260817984,Ridge
karman,-0.042510383074752224,Ridge
kayak,-0.08445601919711485,Ridge
kef,0.1859393535583747,Ridge
kelp,-0.029498382893332727,Ridge
kenwood,0.08478465621037946,Ridge
kettle,0.011598072466995934,Ridge
keurig,-0.04620253964556347,Ridge
kew,-0.007644737752592216,Ridge
keypad,0.0819870089648339,Ridge
kinsey,-1.803105554628821e-05,Ridge
kit,0.019346165591618773,Ridge
kitchen,-0.12134037217216301,Ridge
kitchenette,-0.10835601301760267,Ridge
know,0.0817349244942793,Ridge
known,0.08446874213800748,Ridge
krk,0.1374827928237718,Ridge
kukui,-0.001129696587138143,Ridge
la,0.1546308064870263,Ridge
lacalut,0.062162049661500705,Ridge
lacanche,0.04405308471959812,Ridge
lacura,0.05382279477343982,Ridge
lake,-0.007088842390198722,Ridge
lalique,-0.18667014363258022,Ridge
lamona,-0.008018442494068728,Ridge
lap,-0.043694209094026944,Ridge
larder,-0.13342226812750657,Ridge
large,0.014646121735981489,Ridge
laundromat,0.012440832791762746,Ridge
lavander,0.10706891692067588,Ridge
lavender,0.03779632872278665,Ridge
leading,-0.3273642354532322,Ridge
leather,0.020214573977436527,Ridge
leave,-0.15859710990784517,Ridge
lec,0.04382314524968248,Ridge
legit,-0.06109072327629656,Ridge
leisure,0.15270343698482897,Ridge
level,0.08363443566118928,Ridge
lewis,-0.1564513256763045,Ridge
lg,-0.05841977306383531,Ridge
lidl,0.028359225035132617,Ridge
liebherr,-0.12276031110760745,Ridge
like,0.10147251996671805,Ridge
lily,-0.012527927617542983,Ridge
linens,0.06738927160471377,Ridge
liquid,-0.23156109064818223,Ridge
listing,0.002445533942846699,Ridge
living,-0.12420414039486506,Ridge
local,-0.10425197143646675,Ridge
located,0.037645909458254426,Ridge
lock,0.010681360904552073,Ridge
lockbox,0.08006921189813605,Ridge
logik,-0.07654209635008963,Ridge
login,0.021604967126049632,Ridge
logitech,-0.1254864852253921,Ridge
london,-0.03810578559031741,Ridge
long,0.01109230169863786,Ridge
loreal,0.03875304941047684,Ridge
lot,-0.01837939058903733,Ridge
love,0.14375379912086717,Ridge
lovely,-0.12037253136138859,Ridge
luggage,-0.01814552878389053,Ridge
lush,-0.41354655521308537,Ridge
luxe,-0.022946509347697683,Ridge
luxury,0.11291483691666929,Ridge
machine,-0.029580656718366932,Ridge
mainstream,0.10925155710918018,Ridge
maker,0.0016491128985325666,Ridge
manson,0.07128520312938959,Ridge
marantz,-0.06898501122198013,Ridge
marks,-0.1244458159232112,Ridge
marshall,-0.0695550001768767,Ridge
marula,0.0328627969605981,Ridge
mason,0.015679586506368852,Ridge
master,0.044873922501716366,Ridge
maui,-0.013444084281146896,Ridge
max,0.053553330777195346,Ridge
mbps,0.03930677503154606,Ridge
mega,-0.046425448342042853,Ridge
megaboom,0.009959013480195922,Ridge
meile,-0.20164134504696718,Ridge
meraki,0.0020043246614703573,Ridge
mic440vtx,-0.09192131038302553,Ridge
microwave,-0.01541349122442616,Ridge
miel,0.2747512214708551,Ridge
miele,-0.05068038422370828,Ridge
mielle,-0.21845372130311702,Ridge
milk,0.026130467778741773,Ridge
miller,0.1114212653587562,Ridge
milton,-0.09516698860526,Ridge
mini,0.01042352816466848,Ridge
miniature,-0.21143614694725824,Ridge
miniatures,-0.08486255611287297,Ridge
miniml,0.2601557746708045,Ridge
miracle,0.02736793885183506,Ridge
mixed,0.06486132035653032,Ridge
modern,0.0017739970122323083,Ridge
moist,-0.08326321803318239,Ridge
moisture,0.0434024357917896,Ridge
molten,0.08399880598389561,Ridge
molton,0.04026047997608232,Ridge
moment,-0.027247913421144212,Ridge
monitor,-0.048808528892231466,Ridge
monoxide,0.0007126014474269521,Ridge
morocco,0.018379575949528142,Ridge
morphy,-0.007340456762918504,Ridge
mosquito,0.02912732008196427,Ridge
multi,0.04890837010229846,Ridge
multiple,0.006841218542123549,Ridge
music,0.09884612568977522,Ridge
na,0.08834310996090357,Ridge
nad,0.05208015857331743,Ridge
naim,0.03675568788215673,Ridge
natural,0.0822212856739014,Ridge
naturals,0.06699503782831012,Ridge
nature,-0.05428099555095752,Ridge
neal,0.1046126922651207,Ridge
neals,-0.15295498371757593,Ridge
nearby,-0.0288794626689501,Ridge
nectarome,0.018379575949528142,Ridge
nef,-0.2902990915044055,Ridge
neff,-0.10285340367482362,Ridge
neil,-0.06477703304861604,Ridge
nereus,0.10962944057563528,Ridge
nespresso,0.016621882927193875,Ridge
nest,-0.023442728788810104,Ridge
nestangel,0.05139380955103585,Ridge
net,0.02912732008196427,Ridge
netflix,0.03427284368343932,Ridge
new,-0.019172975633619565,Ridge
nice,-0.12502363978279143,Ridge
nintendo,0.018754718772878442,Ridge
nivea,0.13273276665763645,Ridge
non,-0.012595633281771166,Ridge
normal,-0.06002913312174845,Ridge
oakley,-0.10252628148483546,Ridge
occitane,0.08354225743993908,Ridge
ogx,0.18236170251428985,Ridge
oil,-0.001129696587138143,Ridge
olaplex,-0.3121511787958361,Ridge
old,-0.011592891833709993,Ridge
olufsen,-0.32510520038041235,Ridge
olympic,-0.11202430935072814,Ridge
onkyo,-0.143031399746096,Ridge
opelex,0.3707230752317581,Ridge
open,0.1075085728416219,Ridge
options,0.26516080472154513,Ridge
orange,0.09990697445282654,Ridge
ordinary,0.2525896195098645,Ridge
oreal,-0.020226894602229005,Ridge
organ,-0.03313508348303432,Ridge
organic,-0.12242625444252607,Ridge
organics,0.07987082435460335,Ridge
original,-0.0020000913647921113,Ridge
ourika,0.036759151899056285,Ridge
outdoor,0.09504546626110616,Ridge
outlet,-0.013873607119191363,Ridge
oven,-0.04756632534772781,Ridge
ovens,-0.1755961696443185,Ridge
pack,0.11367250218898256,Ridge
paid,0.03909817383175746,Ridge
palmer,0.03852432415433125,Ridge
palmolive,0.27982590350059067,Ridge
panasonic,-0.09730729225548049,Ridge
panten,0.31287728098238354,Ridge
pantene,0.028119795871354523,Ridge
paraben,-0.01228804074695383,Ridge
parking,-0.09086606043073055,Ridge
parma,0.006347695217097746,Ridge
particular,-0.47947552219403633,Ridge
patio,-0.0008084455903007592,Ridge
paykel,-0.07280369332750943,Ridge
pears,-0.23255157178570507,Ridge
pets,-0.014189167235654302,Ridge
philips,-0.11214203749734948,Ridge
phillips,0.11056347047752285,Ridge
phone,0.04183168669373806,Ridge
phosphate,-0.012527927617542983,Ridge
piano,-0.1030714834500556,Ridge
pillows,-0.0657102322101923,Ridge
ping,-0.07021446415544012,Ridge
pioneer,-0.2809581438924683,Ridge
pit,0.0567683540614765,Ridge
pizza,-0.13413279835583883,Ridge
plastic,0.11288737222034449,Ridge
plate,-0.0211532608867954,Ridge
play,-0.09430851088427399,Ridge
player,0.00043405720716525604,Ridge
plus,-0.02410933932403873,Ridge
pmc,0.08538293495287741,Ridge
pocket,-0.1249805730788659,Ridge
point,0.3069638772223411,Ridge
polk,-0.3171527547250655,Ridge
pong,-0.07021446415544012,Ridge
pool,-0.019008698353597468,Ridge
portable,0.1084555235178883,Ridge
pour,-0.03752925373805607,Ridge
premises,0.05562233915507925,Ridge
premium,0.009236907478201264,Ridge
prija,-0.019974410295259596,Ridge
prime,-0.0007332252344008855,Ridge
private,0.014996282079355033,Ridge
pro,0.05618787562178294,Ridge
product,0.013680727254514257,Ridge
products,0.09563926322414065,Ridge
professional,-0.05472885942930588,Ridge
proof,-0.016937221136399092,Ridge
property,0.021946434320992234,Ridge
protect,0.005012024603526577,Ridge
provence,0.003175680161446662,Ridge
provide,-0.045981288133021304,Ridge
provided,0.04545294812832449,Ridge
ps2,0.12797793754744013,Ridge
ps3,-0.04861833189079563,Ridge
ps4,0.053882178608538195,Ridge
ps5,0.04746359621157362,Ridge
pure,-0.0011858849138556796,Ridge
pureology,-0.14298134735959,Ridge
quality,-0.11507671157956881,Ridge
rack,-0.04735283969552734,Ridge
radiant,0.31635109162346087,Ridge
radio,0.05486746700831227,Ridge
radox,-0.0745050746874713,Ridge
random,0.17114257755160608,Ridge
range,0.023012121575825106,Ridge
rangemaster,0.03481514172173559,Ridge
raspberry,0.10925772952616289,Ridge
recommendations,-0.0183867102478343,Ridge
record,-0.029885245580911605,Ridge
redken,-0.12557788633051853,Ridge
refill,0.09590165570386672,Ridge
refrigerator,0.07498428308829881,Ridge
regular,-0.049636214642944355,Ridge
remedies,0.21045389671382386,Ridge
remedy,-0.1553213188614274,Ridge
request,0.06284282809986694,Ridge
residential,-0.0006988774158731586,Ridge
rice,-0.031151006036446695,Ridge
richards,-0.007340456762918504,Ridge
richmond,0.04654896631318026,Ridge
ring,-0.28327457607072626,Ridge
rings,0.21230243884604363,Ridge
ritual,-0.10161072485718381,Ridge
rituals,0.21380137901835453,Ridge
robert,-0.11525552756004707,Ridge
roberts,-0.19333813017292004,Ridge
robin,-0.25304568217986695,Ridge
roger,-0.042145753212025974,Ridge
roku,0.03768882006315849,Ridge
room,-0.014721091661076253,Ridge
ruark,0.0684055462413641,Ridge
russell,0.030364019973555187,Ridge
safe,0.020272165833238598,Ridge
safety,-0.06106415550303224,Ridge
sage,-0.011041000581004016,Ridge
salon,-0.32422222033700393,Ridge
samsung,-0.023530187912543566,Ridge
sanctuary,0.18152209140433617,Ridge
sanex,0.1158002306170533,Ridge
sauna,0.05851339615791313,Ridge
savon,-0.030516288095236082,Ridge
schwartzkopf,-0.05797534174526135,Ridge
scottish,0.08683174152444186,Ridge
sea,-0.15577180623313805,Ridge
seasonally,0.0008989857394293168,Ridge
seat,-0.07244468966104341,Ridge
sebamed,-0.16025458734686693,Ridge
security,0.021946434320992234,Ridge
seimens,-0.026228333259931763,Ridge
self,-0.009589796284144473,Ridge
semme,0.03369938186761517,Ridge
sensitive,0.09395934607894096,Ridge
series,0.12070495123179034,Ridge
set,-0.044533636271350145,Ridge
shades,0.007489588738093327,Ridge
shampoo,-0.0204121689176131,Ridge
shared,0.01590449046080289,Ridge
shea,0.0434024357917896,Ridge
sheet,-0.02541394959549863,Ridge
shelf,-0.14623211554168472,Ridge
sherlock,-0.005029713160795996,Ridge
shop,-0.07170916364676656,Ridge
short,-0.104516155936304,Ridge
shoulder,0.18157342590132036,Ridge
shoulders,-0.12423877567801445,Ridge
shower,-0.012082424118247767,Ridge
shwartzkopf,0.027236629901871815,Ridge
siemens,-0.042327905909024285,Ridge
silverware,0.06533596519575219,Ridge
simens,0.08318107293349025,Ridge
simple,-0.0414958648856302,Ridge
simply,-0.08234251590842714,Ridge
single,-0.06731527818266281,Ridge
size,0.03855115113095295,Ridge
sized,-0.16122925516633407,Ridge
ski,-0.0428914733049041,Ridge
slip,0.03481863733518226,Ridge
sls,-0.045256369323863205,Ridge
small,-0.01295981427964865,Ridge
smart,0.08335352948225329,Ridge
smeg,-0.03346739066939438,Ridge
smoke,0.02603187299956683,Ridge
smoking,0.03758699286448651,Ridge
soames,-0.11063215513452557,Ridge
soap,-0.060136105344101604,Ridge
soaps,-0.11028419740614889,Ridge
soho,-0.08665339528681025,Ridge
sonos,-0.0664713133363292,Ridge
sonus,0.15400248848572998,Ridge
sony,0.03554470334031686,Ridge
soul,0.0328627969605981,Ridge
sound,-0.018030510582819455,Ridge
soundbar,0.121127776084832,Ridge
soundcore,-0.26959501513963346,Ridge
source,0.011637644534439079,Ridge
spa,0.3009089410581743,Ridge
space,0.018635953440436812,Ridge
spaces,0.038022302840588974,Ridge
speaker,-0.05620570773182024,Ridge
speakers,-0.05227042055192887,Ridge
specific,0.12325603682038144,Ridge
spencer,-0.1244458159232112,Ridge
split,0.11593813745739469,Ridge
spotify,-0.07957721045845564,Ridge
staff,0.07564906862625136,Ridge
stainless,0.01202124273487134,Ridge
standalone,0.0858620164016032,Ridge
standard,-0.1609375486233942,Ridge
starter,-0.007674099692626682,Ridge
stay,-0.2076370108772042,Ridge
stays,0.01109230169863786,Ridge
steel,0.01202124273487134,Ridge
stereo,0.047073173694393594,Ridge
storage,0.11012451389372824,Ridge
store,-0.031233600705303868,Ridge
stories,-0.01598766616456074,Ridge
stove,-0.061666905893423066,Ridge
stoves,0.02998142457166313,Ridge
street,0.02186773741993418,Ridge
style,-0.16193395610436456,Ridge
sub,0.1425255082279903,Ridge
subwoofer,-0.15326305165746337,Ridge
sukin,0.028602727518087533,Ridge
sulfate,-0.016703903490057154,Ridge
sunkissed,0.10925772952616289,Ridge
supermarket,0.2532723796675974,Ridge
supplies,0.01482758799786878,Ridge
sure,0.0042684276692603945,Ridge
surprise,-0.12037253136138859,Ridge
surround,0.048595265600336265,Ridge
sustainable,-0.17708432388787043,Ridge
swan,-0.13273601506068788,Ridge
switch,0.06991017968284487,Ridge
symbolic,-0.024600621205265513,Ridge
systems,-0.00011913731201962536,Ridge
table,0.16765940346652705,Ridge
taylor,-0.07461077950075153,Ridge
taylors,0.08438112602361104,Ridge
tba,-0.06678731099605502,Ridge
tbc,0.029374167523509034,Ridge
tea,0.01581253784923325,Ridge
technics,-0.1675259393816612,Ridge
tefal,-0.29033084074172083,Ridge
temple,0.055412416006981116,Ridge
term,0.01109230169863786,Ridge
tesco,0.020982994321624166,Ridge
tiger,0.012742216800668634,Ridge
tigi,0.18144872086655284,Ridge
time,0.13539896519682015,Ridge
toaster,0.008321783003810385,Ridge
toilet,-0.0744903389275337,Ridge
toiletries,0.047510755142514724,Ridge
toni,0.07036804650466376,Ridge
tooth,-0.0198114775189823,Ridge
toys,-0.029034979694175535,Ridge
trash,0.012437223955489102,Ridge
